informal,formal,point_indexes,label,len_label
awas kalo daku tydak menang ),awas kalau aku tidak menang .,"[1, 7, 0, 0, 0, 0, 0, 9, 0, 0]","[2, 6, 3, 3, 3, 3, 3, 4, 3, 2]",10
minn sinyal w udh balik lagi dong huhu seneng bgt monangis,"admin , sinyal saya udah balik lagi . senang banget . mau nangis .","[3, 0, 0, 7, 0, 0, 0, 8, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 3, 3, 5, 3, 3, 3, 2, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",20
tolong cek jb xxxphonexxx dr tgl xxxnumberxxx kok ga ada status lagi,tolong cek jb xxxphonexxx dari tanggal xxxnumberxxx mengapa tidak ada status lagi ?,"[1, 2, 3, 4, 5, 6, 7, 8, 11, 0, 0, 12, 13, 14, 15, 18, 0, 0, 19, 20, 21, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2, 2, 2, 2, 5, 3, 3, 2, 2, 4, 2]",22
"toong dibantu block , maaf hp saya ngga bisa pake kirim sms","tolong dibantu blok , maaf , hp saya tidak bisa pakai kirim sms .","[3, 0, 0, 5, 0, 6, 7, 8, 10, 0, 12, 0, 13, 14, 0]","[4, 3, 3, 4, 3, 2, 4, 2, 4, 3, 4, 3, 2, 4, 2]",15
"sebelumnya gue juga pernah tuker point buat voucher chatime dan itu bisa dipake vouchernya , tapi kenapa kali ini ga bisa coba ? kesel","sebelumnya , saya juga pernah tukar poin untuk voucher chattime dan itu bisa dipakai voucher . tapi kenapa kali ini tidak bisa dicoba ? kesal .","[1, 22, 0, 4, 9, 0, 23, 0, 0, 10, 11, 12, 14, 0, 15, 16, 19, 0, 0, 20, 6, 0, 3, 24, 25, 26, 28, 0, 30, 0, 32, 0, 0]","[2, 2, 3, 2, 6, 3, 4, 3, 3, 2, 2, 2, 4, 3, 2, 2, 4, 3, 3, 2, 2, 3, 4, 2, 2, 2, 4, 3, 4, 3, 5, 3, 2]",33
kalo ketunda gini kenapa ya ? di shopeenya juga statusnya failed .,kalau tertunda seperti ini ada apa ? status di shopee - nya juga gagal .,"[8, 0, 0, 0, 0, 0, 0, 0, 9, 10, 13, 0, 0, 17, 0, 0, 0, 18, 0]","[9, 3, 3, 3, 3, 3, 3, 3, 4, 2, 6, 3, 3, 4, 3, 3, 3, 2, 2]",19
parah app grab lemot abis sekarang,"parah , aplikasi grab sangat lambat sekarang .","[1, 3, 0, 4, 8, 0, 0, 0, 9, 0]","[2, 5, 3, 2, 5, 3, 3, 3, 4, 2]",10
"memorinya penuh min , makanya doain mudah "" an dapet iphone xr dari","admin , memorinya penuh . karena itu doakan mudah - mudahan dapat iphone xr dari .","[5, 2, 3, 9, 0, 1, 0, 0, 0, 13, 0, 0, 0, 14, 15, 16, 17, 0]","[4, 2, 2, 7, 3, 2, 3, 3, 3, 6, 3, 3, 3, 2, 2, 2, 4, 2]",18
cancel kok bisa gopay berkurang ?,mengapa gopay saya berkurang padahal saya batalkan ?,"[5, 0, 0, 0, 0, 6, 7, 8, 9, 10, 0]","[4, 3, 3, 3, 3, 2, 2, 4, 7, 2, 2]",11
"wait mas , lg ku tanyain orgnyaa . blm bls dy","tunggu mas , saya sedang menanyakan kepada orangnya . dia belum membalas .","[3, 0, 0, 4, 12, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0]","[4, 3, 3, 2, 8, 3, 3, 3, 3, 3, 3, 3, 7, 3, 3, 3, 3, 3, 2]",19
sekarang gold member ga bisa live chat ya,sekarang gold member tidak bisa live chat ?,"[1, 2, 3, 5, 0, 6, 7, 9, 0, 0]","[2, 2, 2, 4, 3, 2, 2, 4, 3, 2]",10
maaf ka email ny tidk dpt di cari,maaf kak . emailnya tidak dapat dicari .,"[1, 3, 0, 10, 0, 0, 0, 0, 0, 0, 0]","[2, 5, 3, 8, 3, 3, 3, 3, 3, 3, 2]",11
"saya ada pertanyaan , min . cek dm .",saya ada pertanyaan admin . cek dm .,"[1, 2, 3, 6, 0, 0, 7, 8, 9, 10, 0]","[2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2]",11
susah kalo ngurus penipuan di indonesia mah . kalau di luar negeri gmn ya ? apa sama kaya fi indo ? tolong cerahkan say,susah kalau mengurus penipuan di indonesia . kalau di luar negeri bagaimana ? apa sama seperti di indonesia ? tolong cerahkan sayang .,"[1, 10, 0, 0, 0, 6, 7, 9, 0, 11, 5, 12, 13, 17, 0, 0, 0, 18, 19, 23, 0, 0, 0, 24, 25, 26, 28, 0, 0]","[2, 2, 3, 3, 3, 2, 2, 2, 3, 4, 4, 2, 2, 4, 3, 3, 3, 2, 2, 6, 3, 3, 3, 2, 2, 2, 5, 3, 2]",29
yg lebih cepet dari gundala ? kalo aku : ketika bilang nggak pas suami mau beli mainan baru,yang lebih cepat dari gundala ? kalau aku : ketika bilang tidak saat suami mau beli mainan baru .,"[2, 0, 5, 0, 0, 6, 7, 8, 10, 0, 11, 12, 13, 16, 0, 0, 17, 18, 19, 20, 21, 0]","[4, 3, 4, 3, 3, 2, 2, 2, 4, 3, 2, 2, 2, 5, 3, 3, 2, 2, 2, 2, 4, 2]",22
kenapa ya kode promo saya grabwae tidak bisa digunakan ? padahal sejak tgl xxxdatexxx ini saya belum pernah sekalipun pakai kode promo tersebut,mengapa kode promo saya grabwae tidak bisa digunakan ? padahal sejak tanggal xxxdatexxx saya belum pernah sekalipun memakai kode promo tersebut .,"[3, 0, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 0, 18, 19, 20, 21, 23, 0, 24, 25, 26, 28, 0, 29, 30, 31, 0]","[4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 3, 2, 2, 2, 4, 3, 2, 2, 4, 2]",32
"min dana , mohon cek dm , please .","admin dana , mohon periksa dm .","[2, 0, 3, 4, 6, 0, 9, 0, 0, 10, 0]","[4, 3, 2, 2, 4, 3, 2, 3, 3, 2, 2]",11
fitur asuransi linkaja ada di no . xxxnumberxxx,fitur asuransi linkaja ada di nomor xxxnumberxxx .,"[1, 2, 3, 4, 5, 6, 9, 0, 14, 10, 11, 12, 13, 8, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2]",15
"sudah saya dm , cek dm ya","sudah saya dm , cek dm .","[1, 2, 3, 4, 5, 6, 8, 0, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 2]",9
"video di fb , ig , you tube .","video di facebook , instagram , youtube .","[1, 2, 4, 0, 6, 0, 10, 0, 0, 0, 11, 0]","[2, 2, 4, 3, 6, 3, 4, 3, 3, 3, 2, 2]",12
"halo selamat pagi kak , saya coba daftar lagi hari ini kok tetep gabisa ya ? padahal udah mati data dan udah turun ke xxxnumberxxx g","halo , selamat pagi kak . saya coba mendaftar lagi hari ini , mengapa tetap tidak bisa ? padahal data sudah mati dan sudah turun ke xxxnumberxxx g .","[1, 5, 3, 4, 6, 2, 7, 9, 0, 10, 11, 18, 0, 0, 0, 0, 0, 0, 19, 22, 0, 23, 21, 25, 0, 26, 27, 28, 29, 30, 31, 32, 33, 0]","[2, 2, 2, 2, 4, 2, 2, 4, 3, 2, 2, 8, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 4, 4, 3, 2, 2, 2, 2, 2, 2, 2, 4, 2]",34
"min saya mau hapus akun gojek cust , gmn cranya ? soal nya kna bajak orang","admin , saya mau hapus akun gojek customer . bagaimana caranya ? karena kena bajak orang .","[10, 0, 3, 4, 5, 6, 7, 8, 15, 0, 2, 0, 0, 0, 0, 20, 0, 0, 0, 0, 21, 22, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 7, 3, 2, 3, 3, 3, 3, 5, 3, 3, 3, 3, 2, 4, 2]",23
mksdnya gimana min ? buka dimana itu ?,maksudnya bagaimana admin ? dibuka dimanakah itu ?,"[6, 0, 0, 0, 0, 0, 8, 0, 9, 10, 11, 0]","[6, 3, 3, 3, 3, 3, 4, 3, 4, 2, 2, 2]",12
harap diaudit nomor - nomor tsb dengan terbuka . siapa pemelikinya dan apa tindakan,harap diaudit nomor - nomor tersebut dengan terbuka . siapa pemiliknya dan apa tindakan .,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 11, 16, 0, 0, 0, 0, 17, 18, 19, 0]","[2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 4, 3, 3, 3, 3, 2, 2, 4, 2]",20
semoga hari senin akan dapat pencerahan hehe,semoga hari senin akan mendapatkan pencerahan hahaha .,"[1, 2, 3, 4, 6, 0, 8, 0, 0]","[2, 2, 2, 2, 4, 3, 6, 3, 2]",9
"min , mohon info paket saya . berdasarkan info dari toko online , kenapa kiriman saya dibatalkan ? padahal di situs jne masih on process","admin , mohon informasikan paket saya . berdasarkan informasi dari toko online , mengapa kiriman saya dibatalkan ? padahal di situs jne masih on process .","[2, 0, 3, 5, 0, 6, 7, 8, 10, 0, 11, 12, 13, 15, 0, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 0]","[4, 3, 2, 5, 3, 2, 2, 2, 4, 3, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2]",28
"pertarungan xxxuserxxx dan xxxuserxxx semakin memanas sodara - sodaraah ! namanya juga bisnis , ye gak ?","pertarungan xxxuserxxx dan xxxuserxxx semakin memanas saudara - saudara ! namanya juga bisnis , bukan ?","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 0, 0, 19, 0, 0, 0, 20, 21, 22, 23, 26, 0, 0, 27, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 4, 3, 3, 3, 2, 2, 2, 2, 4, 3, 3, 2, 2]",28
cc xxxuserxxx kayak ginian dulu udah digiles sama xxxuserxxx . kemkominfo xxxuserxxx sekarang mana berani .,cc xxxuserxxx seperti ini dulu sudah digilas sama xxxuserxxx . menkominfo xxxuserxxx sekarang mana berani .,"[1, 2, 3, 4, 5, 9, 0, 0, 0, 11, 0, 13, 0, 14, 15, 16, 17, 18, 21, 0, 0, 22, 23, 24, 25, 26, 27, 28, 29, 0]","[2, 2, 2, 2, 2, 5, 3, 3, 3, 4, 3, 4, 3, 2, 2, 2, 2, 2, 6, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]",30
kok xl dimana - mana lola sih sekarang :///,mengapa xl dimana - mana lola sekarang ?,"[2, 0, 3, 4, 5, 6, 7, 9, 0, 14, 0, 0, 0, 0, 0]","[4, 3, 2, 2, 2, 2, 2, 2, 3, 4, 3, 3, 3, 3, 2]",15
"selamat pagi xxxuserxxx , boleh tolong check dm . terimakasih","selamat pagi xxxuserxxx , tolong cek dm . terima kasih","[1, 2, 3, 4, 5, 6, 7, 9, 0, 11, 0, 12, 14, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 3, 4, 3, 2, 5, 3, 2]",15
"padahal xxxnumberxxx g tapi akses sosmed kaga bisa cuma bisa buka twitter , xxxuserxxx lagi nge prank ya ?","padahal xxxnumberxxx g , tapi akses media sosial tidak bisa hanya bisa buka twitter . apakah xxxuserxxx lagi iseng ?","[1, 2, 3, 4, 5, 6, 7, 19, 9, 14, 0, 0, 0, 0, 16, 0, 17, 18, 20, 8, 21, 22, 23, 24, 29, 0, 0, 0, 0, 30, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 3, 3, 3, 3, 4, 3, 2, 2, 5, 2, 2, 2, 2, 2, 4, 3, 3, 3, 3, 2, 2]",31
kak nomor saya sama sekali gabisa di pakai internetny . ini sy pakw wifi . tolong dong segera di perbaiki . saya pake halo yang seharusnya prioritas,"kak , nomor saya sama sekali tidak bisa di pakai internetnya . ini saya pakai wifi . tolong dong segera diperbaiki . saya pakai halo yang seharusnya prioritas .","[1, 2, 3, 4, 5, 8, 0, 0, 9, 10, 12, 0, 13, 27, 0, 0, 0, 18, 19, 20, 21, 22, 26, 0, 0, 0, 29, 17, 0, 30, 31, 32, 33, 0]","[2, 4, 2, 2, 2, 5, 3, 3, 2, 2, 4, 3, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 4, 3, 3, 3, 5, 4, 3, 2, 2, 2, 4, 2]",34
"hi kalo mandiri online keblokir , selain telfon dan dateng ke cabang gimana ya ? soalnya saya gak tinggal di indonesia , jadi agak susah . thanks .","hi . kalau mandiri online keblokir , selain telepon dan datang ke cabang gimana ? soalnya saya tidak tinggal di indonesia jadi sedikit susah . terima kasih .","[1, 31, 0, 4, 5, 6, 7, 8, 9, 13, 0, 0, 0, 16, 0, 0, 17, 18, 20, 0, 21, 22, 24, 0, 25, 26, 28, 0, 30, 0, 33, 3, 0, 34, 0]","[2, 2, 3, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 4, 3, 3, 2, 2, 2, 3, 2, 2, 4, 3, 2, 2, 2, 3, 4, 3, 2, 4, 3, 6, 2]",35
maling kok jadi provider l xl goblok,maling mengapa jadi provider i xl ? goblok .,"[1, 3, 0, 4, 6, 0, 7, 8, 9, 0]","[2, 4, 3, 2, 4, 3, 4, 2, 4, 2]",10
dear admin xxxuserxxx xxxuserxxx kalau ingin buka rek resi bca di daerah depok dan cibinong untuk tempatnya ada dimana ya . tks,dear admin xxxuserxxx xxxuserxxx . kalau ingin buka rekening resi bca di daerah depok dan cibinong untuk temannya ada dimana ? terima kasih .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 27, 12, 13, 15, 0, 16, 17, 18, 19, 20, 21, 22, 24, 0, 25, 30, 0, 11, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 7, 3, 2, 3, 3, 2]",31
"halo min ini knpa ya vouchernya g bsa di gunaiin padahal udah blnja xxxnumberxxx xxxnumberxxx k lebih ,","halo admin , ini mengapa vouchernya tidak bisa digunakan . padahal sudah belanja xxxnumberxxx ribu lebih .","[1, 33, 0, 7, 0, 0, 0, 8, 9, 17, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 22, 23, 24, 25, 32, 0, 0, 0, 0, 0, 0, 34, 3, 0]","[2, 4, 3, 4, 3, 3, 3, 2, 2, 7, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 2, 2, 2, 2, 4, 3, 3, 3, 3, 3, 3, 4, 2, 2]",35
"mas , mbak , respon mention saya dong . lambat banget deh pelayanannya .","mas , mbak , respons mention saya dong . sangat lambat pelayanannya .","[1, 2, 3, 4, 6, 0, 7, 8, 9, 10, 11, 14, 0, 0, 15, 16, 0]","[2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 4, 2, 3, 3, 2, 2, 2]",17
semarang atau jogja ya berarti ?,semarang atau jogjakarta berarti ?,"[1, 2, 5, 0, 0, 6, 7, 0]","[2, 2, 4, 3, 3, 2, 2, 2]",8
udah mana lagi jagain jodoh orang digangguin pula sama sinyal,"sudah sedang menjaga jodoh , diganggu juga oleh sinyal .","[6, 0, 0, 0, 0, 0, 8, 0, 12, 0, 0, 0, 13, 0]","[6, 3, 3, 3, 3, 3, 4, 3, 5, 3, 3, 3, 4, 2]",14
ini kenapa muter - muter dan menjauhi alamat tujuan min ? resi jp xxxphonexxx,"mengapa ini berputar - putar dan menjauhi alamat tujuan , admin ? resi jp xxxphonexxx .","[1, 5, 0, 0, 0, 8, 0, 0, 9, 10, 11, 13, 0, 14, 15, 16, 17, 18, 19, 20, 0]","[4, 4, 3, 3, 3, 4, 3, 3, 2, 2, 2, 5, 3, 2, 2, 2, 2, 2, 2, 4, 2]",21
udah di inbox ya kak . thanks .,sudah di inbox ya kak . terima kasih .,"[2, 0, 3, 4, 5, 6, 7, 9, 0, 10, 0]","[4, 3, 2, 2, 2, 2, 2, 5, 3, 2, 2]",11
terima kasih ya allah grab food adalah penyelamat kaum2 mager 🤗,terima kasih ya allah . grabfood adalah penyelamat kaum - kaum malas gerak .,"[1, 2, 3, 4, 5, 6, 8, 0, 9, 10, 15, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 4, 2, 5, 3, 2, 2, 8, 3, 3, 3, 3, 2]",16
"selamat sore kak , untuk pengajuan sponsorship untuk xxxnumberxxx bagaimana yaa tatacara nya ?","selamat sore kak . untuk pengajuan sponsorship untuk xxxnumberxxx , bagaimana tata - caranya ?","[1, 2, 3, 5, 15, 6, 7, 8, 9, 10, 11, 12, 13, 14, 4, 17, 0, 20, 0, 0, 21, 0]","[2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 5, 3, 3, 2, 2]",22
"hai , apakah top up emoney sedang bermasalah ?","hai , apakah top up e - money sedang bermasalah ?","[1, 2, 3, 4, 5, 8, 0, 0, 9, 10, 11, 0]","[2, 2, 2, 2, 2, 6, 3, 3, 2, 2, 2, 2]",12
"oi kok lemot sih ini sinyal pepek lqh , udah gua restart masih lemot","mengapa sinyal ini jelek sekali ? sudah saya hidupkan ulang , masih saja lambat .","[8, 0, 0, 0, 0, 0, 0, 13, 7, 0, 0, 0, 0, 18, 0, 0, 0, 0, 21, 0, 0, 0]","[4, 3, 3, 3, 3, 3, 3, 11, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 6, 3, 3, 2]",22
"halo , min saya ga bisa registrasi nomer kenapa ya ?","halo admin , saya tidak bisa mendaftar nomor , kenapa ?","[1, 2, 4, 0, 6, 0, 9, 0, 0, 11, 0, 12, 0]","[2, 4, 2, 3, 4, 3, 6, 3, 3, 2, 3, 2, 2]",13
ko ga ada sinyal ini yak,mengapa tidak ada sinyal ini ?,"[3, 0, 0, 4, 5, 7, 0, 0]","[5, 3, 3, 2, 2, 4, 3, 2]",8
janjian malming ketemuan jam xxxnumberxxx malam aku datang nya sabtu jam xxxnumberxxx pagi,janjian malam minggu ketemuan jam xxxnumberxxx malam . aku datangnya sabtu jam xxxnumberxxx pagi .,"[1, 2, 13, 0, 0, 6, 7, 8, 9, 10, 11, 12, 14, 5, 17, 0, 0, 18, 19, 20, 21, 22, 23, 24, 25, 0]","[2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 5, 4, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 4, 2]",26
halo kak xxxuserxxx mohon dm saya dibalas yaa . terima kasih,halo kak xxxuserxxx . mohon dm saya dibalas . terima kasih .,"[1, 2, 3, 4, 5, 6, 12, 8, 9, 10, 13, 0, 7, 14, 15, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 4, 2]",16
woi penipu sampe kpn ga mau merespon keluhan gw ? xxxuserxxx liat aja bakal gw ramein trs cc :,"penipu , sampai kapan tidak mau merespon keluhan saya ? xxxuserxxx lihat saja akan saya ramaikan terus .","[3, 0, 0, 8, 0, 0, 0, 0, 9, 10, 12, 0, 13, 14, 15, 16, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 3, 7, 3, 3, 3, 3, 2, 2, 4, 3, 2, 2, 2, 2, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2]",28
malam . apakah ada promo cashback / bonus pengisian gopay ? thanks,selamat malam . apakah ada promo cashback / bonus pengisian gopay ? terima kasih,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 0, 0]","[4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 2]",17
"pesen grabfood xxxuserxxx , tapi driver malah menjauh dari tempat order . dihubungi ga bisa , chat ga dibales . cancel order ga bisa . aku kudu piye ?","pesan grabfood xxxuserxxx , tapi driver malah menjauh dari tempat order . dihubungi tidak bisa , chat tidak dibalas , batal order tidak bisa . aku harus gimana ?","[3, 0, 0, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 0, 23, 24, 31, 0, 0, 0, 0, 0, 0, 33, 0, 34, 35, 39, 0, 0, 0, 40, 0]","[4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 7, 3, 3, 3, 3, 3, 3, 4, 3, 2, 2, 5, 3, 3, 3, 2, 2]",41
"halo . sistem lazada sedang error kah ? saya tidak bisa checkout dan bayar . sudah dicoba via app , browser hp & pc , sudah restart hp juga","halo . apakah sistem lazada sedang error ? saya tidak bisa checkout dan bayar . sudah dicoba via app , browser hp , & pc . sudah restart hp juga .","[1, 2, 3, 4, 5, 6, 7, 8, 10, 0, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 27, 29, 26, 30, 31, 32, 33, 34, 0]","[2, 2, 4, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 4, 2]",35
total tagihan xxxnumberxxx xxxnumberxxx xxxnumberxxx k tapi kenapa minimum pembayaran nya xxxnumberxxx xxxnumberxxx xxxnumberxxx k yang berarti tidak sampai xxxpercentxxx nya .,total tagihan xxxnumberxxx xxxnumberxxx xxxnumberxxx k tapi kenapa minimum pembayarannya xxxnumberxxx xxxnumberxxx xxxnumberxxx k yang berarti tidak sampai xxxpercentxxx nya .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 0, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",54
"min , saya sudah isi pulsa xxxnumberxxx xxxnumberxxx rb tapi kok gak masuk ya ? padahal nomor sudah benar min","admin . saya sudah mengisi pulsa xxxnumberxxx ribu . tapi mengapa tidak masuk juga ya ? padahal , nomor sudah benar min .","[3, 0, 25, 4, 6, 0, 7, 8, 9, 10, 11, 18, 0, 0, 0, 0, 0, 0, 21, 0, 0, 22, 23, 24, 2, 26, 27, 28, 29, 0]","[5, 3, 2, 2, 4, 3, 2, 2, 2, 2, 2, 5, 3, 3, 3, 3, 3, 3, 5, 3, 3, 4, 2, 2, 2, 2, 2, 2, 4, 2]",30
kalau mau melampirkan surat keterangan domisili di kolom mana ? sdangkan saya bkum dapat sms sama sekali untuk melengkapi berkas,kalau mau melampirkan surat keterangan domisili di kolom mana ? sedangkan saya belum dapat sms sama sekali untuk melengkapi berkas .,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 0, 0, 0, 19, 0, 0, 20, 21, 22, 23, 24, 25, 26, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 4, 3, 3, 2, 2, 2, 2, 2, 2, 4, 2]",27
selamat siang ! apakah mengganti kartu atm yang sudah habis masa berlakunya bisa di semua cabang bank mandiri atau hanya di cabang tempat buka tabungan ?,selamat siang . apakah mengganti kartu atm yang sudah habis masa berlakunya bisa di semua cabang bank mandiri atau hanya di cabang tempat membuka tabungan ?,"[1, 2, 4, 0, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 0, 26, 27, 0]","[2, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2]",28
"inv / xxxnumberxxx / xix / ix / xxxnumberxxx , tlg perpanjang masa ired order sampai xxxdatexxx , tq mod","inv / xxxnumberxxx / xix / ix / xxxnumberxxx , tolong perpanjang masa ired order sampai xxxdatexxx . terima kasih moderator .","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 0, 0, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 37, 0, 0, 0, 0, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 8, 3, 3, 3, 3, 2]",38
selamat malam min mau tanya gimna cara nya untuk mendapat followers shopee,"selamat malam admin , mau bertanya . bagaimana cara mendapatkan followers shopee ?","[1, 2, 4, 0, 8, 0, 0, 0, 12, 0, 0, 0, 13, 14, 15, 16, 0]","[2, 2, 5, 3, 6, 3, 3, 3, 4, 3, 3, 3, 2, 2, 2, 4, 2]",17
min tolong respon komplain no transaksi xxxnumberxxx secepatnya . trimakasih banyak,admin tolong respons komplain nomor transaksi xxxnumberxxx secepatnya . terima kasih banyak .,"[2, 0, 4, 0, 5, 7, 0, 8, 9, 10, 11, 12, 13, 14, 18, 0, 0, 0, 19, 0]","[4, 3, 4, 3, 2, 4, 3, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 3, 4, 2]",20
ayo iip ikutan kalo ada challengenya lagii,"ayo ip , ikut kalau ada tantangannya lagi .","[1, 6, 0, 0, 0, 0, 8, 0, 9, 11, 0, 0]","[2, 7, 3, 3, 3, 3, 4, 3, 2, 4, 3, 2]",12
zheyenk kenapa aku gak pernah dapet notifikasi diskon gila - gilaan zheyenk,mengapa aku tidak pernah dapat notifikasi diskon gila - gilaan ?,"[5, 0, 0, 0, 0, 7, 0, 9, 0, 10, 11, 12, 13, 14, 15, 16, 20, 0, 0, 0, 0]","[4, 3, 3, 3, 3, 4, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 4, 3, 3, 3, 2]",21
", bismillahirrahmanirrahim no . xxxnumberxxx min , ya alloh semoga menang . amin . , xxxuserxxx xxxuserxxx xxxuserxxx , yuk ikutan .","bismillahirrahmanirrahim . nomor xxxnumberxxx min . ya allah , semoga menang . amin . xxxuserxxx xxxuserxxx xxxuserxxx , mari ikutan .","[2, 0, 3, 4, 5, 6, 8, 0, 9, 10, 11, 12, 13, 14, 20, 18, 15, 0, 19, 22, 16, 39, 21, 38, 25, 26, 27, 23, 29, 30, 31, 24, 33, 34, 35, 28, 0, 0, 40, 32, 0]","[2, 3, 2, 2, 2, 2, 2, 3, 4, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 4, 2, 2]",41
sudah xxxnumberxxx x24 jam transaksi pengisian pulsa pd tgl xxxnumberxxx agustus xxxnumberxxx pkl xxxnumberxxx ko blm masuk jg ya min ?,sudah xxxnumberxxx x24 jam transaksi pengisian pulsa pada tanggal xxxnumberxxx agustus xxxnumberxxx pukul xxxnumberxxx tetapi belum masuk juga ya admin ?,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 0, 0, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 0, 28, 29, 30, 31, 35, 0, 0, 0, 37, 0, 39, 0, 40, 0]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 3, 2, 2, 2, 2, 5, 3, 3, 3, 4, 3, 4, 3, 2, 2]",41
